DATAVERIFICACAO;RLD_ID;SERVIÇO;IDFISCAL;FISCAL;IDMOTORISTA;MOTORISTA;COD_PROPR;NOMEFANTASIA;NR_CGC_INDICE;CODITEM;DT_HORA_VERIF;DESC_ITEM;NR_SERIE;NR_INMETRO;ESPECIE;INDICEDOC;RESULTADO;ENDERECO_COMPLETO;REGIONAL
03/04/2018;1846361;Periódica;493;MARCELO DE ALMEIDA E SILVA;2033;ANDRE LUIZ PEREIRA DE MORAES;1357512;POSTO DOM PEDRO DE GUARATINGUETA;20415295;372;03/04/2018 11:40;Bomba medidora p/comb.vazão > 20 até 100 L/min.;108005;10745843;BOMBAS MEDIDORAS;20415295;Aprovado; PRESIDENTE DUTRA, S/N - VILA SÃO JOSÉ - GUARATINGUETÁ - CEP: 12522640;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846361;Periódica;493;MARCELO DE ALMEIDA E SILVA;2033;ANDRE LUIZ PEREIRA DE MORAES;1357512;POSTO DOM PEDRO DE GUARATINGUETA;20415295;372;03/04/2018 11:42;Bomba medidora p/comb.vazão > 20 até 100 L/min.;108005;10745846;BOMBAS MEDIDORAS;20415295;Aprovado; PRESIDENTE DUTRA, S/N - VILA SÃO JOSÉ - GUARATINGUETÁ - CEP: 12522640;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846361;Periódica;493;MARCELO DE ALMEIDA E SILVA;2033;ANDRE LUIZ PEREIRA DE MORAES;174449;2D AUTO POSTO;5073919;372;03/04/2018 13:48;Bomba medidora p/comb.vazão > 20 até 100 L/min.;KL 2354;1114430;BOMBAS MEDIDORAS;5073919;Aprovado; BASF, 15 - VILA PAULISTA - GUARATINGUETÁ - CEP: 12521130;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846361;Periódica;493;MARCELO DE ALMEIDA E SILVA;2033;ANDRE LUIZ PEREIRA DE MORAES;174449;2D AUTO POSTO;5073919;372;03/04/2018 13:56;Bomba medidora p/comb.vazão > 20 até 100 L/min.;KL2355;1114432;BOMBAS MEDIDORAS;5073919;Aprovado; BASF, 15 - VILA PAULISTA - GUARATINGUETÁ - CEP: 12521130;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 13:56;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2108;11283887;BOMBAS MEDIDORAS;47624697;Aprovado; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 14:01;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2108;5899894;BOMBAS MEDIDORAS;47624697;Aprovado; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 14:07;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2106;5899889;BOMBAS MEDIDORAS;47624697;Aprovado; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846361;Periódica;493;MARCELO DE ALMEIDA E SILVA;2033;ANDRE LUIZ PEREIRA DE MORAES;174449;2D AUTO POSTO;5073919;372;03/04/2018 14:08;Bomba medidora p/comb.vazão > 20 até 100 L/min.;KL2355;1114433;BOMBAS MEDIDORAS;5073919;Aprovado; BASF, 15 - VILA PAULISTA - GUARATINGUETÁ - CEP: 12521130;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846361;Periódica;493;MARCELO DE ALMEIDA E SILVA;2033;ANDRE LUIZ PEREIRA DE MORAES;174449;2D AUTO POSTO;5073919;372;03/04/2018 14:11;Bomba medidora p/comb.vazão > 20 até 100 L/min.;KL 2356;12842918;BOMBAS MEDIDORAS;5073919;Aprovado; BASF, 15 - VILA PAULISTA - GUARATINGUETÁ - CEP: 12521130;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846361;Periódica;493;MARCELO DE ALMEIDA E SILVA;2033;ANDRE LUIZ PEREIRA DE MORAES;174449;2D AUTO POSTO;5073919;372;03/04/2018 14:13;Bomba medidora p/comb.vazão > 20 até 100 L/min.;KL 2356;1114437;BOMBAS MEDIDORAS;5073919;Aprovado; BASF, 15 - VILA PAULISTA - GUARATINGUETÁ - CEP: 12521130;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846361;Periódica;493;MARCELO DE ALMEIDA E SILVA;2033;ANDRE LUIZ PEREIRA DE MORAES;174449;2D AUTO POSTO;5073919;372;03/04/2018 14:16;Bomba medidora p/comb.vazão > 20 até 100 L/min.;KL2354;1114431;BOMBAS MEDIDORAS;5073919;Aprovado; BASF, 15 - VILA PAULISTA - GUARATINGUETÁ - CEP: 12521130;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 14:16;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2106;5899890;BOMBAS MEDIDORAS;47624697;Aprovado; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846361;Periódica;493;MARCELO DE ALMEIDA E SILVA;2033;ANDRE LUIZ PEREIRA DE MORAES;174449;2D AUTO POSTO;5073919;372;03/04/2018 14:19;Bomba medidora p/comb.vazão > 20 até 100 L/min.;KL 2357;1114435;BOMBAS MEDIDORAS;5073919;Aprovado; BASF, 15 - VILA PAULISTA - GUARATINGUETÁ - CEP: 12521130;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846361;Periódica;493;MARCELO DE ALMEIDA E SILVA;2033;ANDRE LUIZ PEREIRA DE MORAES;174449;2D AUTO POSTO;5073919;372;03/04/2018 14:22;Bomba medidora p/comb.vazão > 20 até 100 L/min.;KL 2357;1114434;BOMBAS MEDIDORAS;5073919;Aprovado; BASF, 15 - VILA PAULISTA - GUARATINGUETÁ - CEP: 12521130;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 14:25;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2107;5899891;BOMBAS MEDIDORAS;47624697;Aprovado; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 14:29;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2107;5899892;BOMBAS MEDIDORAS;47624697;Aprovado; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 14:37;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2061;11283888;BOMBAS MEDIDORAS;47624697;Aprovado; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 14:42;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2061;6687817;BOMBAS MEDIDORAS;47624697;Aprovado; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 14:50;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2109;5899887;BOMBAS MEDIDORAS;47624697;Aprovado; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 14:56;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2109;5899888;BOMBAS MEDIDORAS;47624697;Aprovado; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/04/2018;1846015;Periódica;491;JOSE LUIZ FERREIRA PINTO;1526;VICENTE PAULO DAS NEVES;285847;POSTO SANTA MARIA;47624697;372;03/04/2018 14:58;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2108A;123;BOMBAS MEDIDORAS;47624697;Excluído; MALEK ASSAD, 15 - JARDIM SANTA MARIA - JACAREÍ - CEP: 12328080;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 09:04;Bomba medidora p/comb.vazão > 20 até 100 L/min.;IB3735;14662266;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 09:08;Bomba medidora p/comb.vazão > 20 até 100 L/min.;IB3735;14662265;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 09:17;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518167;856375;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 09:22;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518167;856372;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 09:30;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518167;856373;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 09:34;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518167;856374;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 09:46;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518168;856450;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 09:49;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518168;856447;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 09:52;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518168;856448;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 09:55;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518168;856449;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 10:01;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518168;856446;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 10:03;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518168;856451;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 10:11;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518166;856370;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 10:15;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518166;856371;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 10:20;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518166;856369;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;430548;POSTO PARAISO DO SOL;1541562;372;03/05/2018 10:24;Bomba medidora p/comb.vazão > 20 até 100 L/min.;518166;856368;BOMBAS MEDIDORAS;1541562;Aprovado; BENEDICTO ALBINO TOMAZ, 105 - JARDIM PARAÍSO DO SOL - SÃO JOSÉ DOS CAMPOS - CEP: 12225260;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 11:10;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0632;3219714;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 11:17;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0632;3219717;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 11:22;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0632;3219713;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 11:27;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0632;3219718;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 11:32;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0632;3219716;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 11:34;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0632;3219715;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 11:39;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0631;3219709;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 11:42;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0631;3219710;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 11:56;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0631;3219711;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 11:59;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0631;3219708;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 12:03;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0631;3219707;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/05/2018;1850247;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1697;PAULO ROBERTO DIAS RAMOS;998563;POSTO SETE ESTRELAS;256893;372;03/05/2018 12:06;Bomba medidora p/comb.vazão > 20 até 100 L/min.;MF0631;3219712;BOMBAS MEDIDORAS;256893;Aprovado; PRESIDENTE TANCREDO NEVES, 1030 - JD. TRÊS JOSÉ - SÃO JOSÉ DOS CAMPOS - CEP: 12225000;SÃO JOSÉ DOS CAMPOS
03/07/2018;1858940;Periódica;472;ALEXANDRE ABREU FONSECA;1852;FABIO LUIS RAMOS;127881;RIOS BATISTA AUTO POSTO;5127985;372;03/07/2018 11:06;Bomba medidora p/comb.vazão > 20 até 100 L/min.;41218;5856617;BOMBAS MEDIDORAS;5127985;Aprovado; MARTINS GUIMARAES, 190 - VILA DO TESOURO - SÃO JOSÉ DOS CAMPOS - CEP: 12221520;SÃO JOSÉ DOS CAMPOS
03/07/2018;1858940;Periódica;472;ALEXANDRE ABREU FONSECA;1852;FABIO LUIS RAMOS;127881;RIOS BATISTA AUTO POSTO;5127985;372;03/07/2018 11:12;Bomba medidora p/comb.vazão > 20 até 100 L/min.;41218;4416615;BOMBAS MEDIDORAS;5127985;Aprovado; MARTINS GUIMARAES, 190 - VILA DO TESOURO - SÃO JOSÉ DOS CAMPOS - CEP: 12221520;SÃO JOSÉ DOS CAMPOS
03/07/2018;1858940;Periódica;472;ALEXANDRE ABREU FONSECA;1852;FABIO LUIS RAMOS;127881;RIOS BATISTA AUTO POSTO;5127985;372;03/07/2018 11:17;Bomba medidora p/comb.vazão > 20 até 100 L/min.;41221;4416838;BOMBAS MEDIDORAS;5127985;Aprovado; MARTINS GUIMARAES, 190 - VILA DO TESOURO - SÃO JOSÉ DOS CAMPOS - CEP: 12221520;SÃO JOSÉ DOS CAMPOS
03/07/2018;1858940;Periódica;472;ALEXANDRE ABREU FONSECA;1852;FABIO LUIS RAMOS;127881;RIOS BATISTA AUTO POSTO;5127985;372;03/07/2018 11:20;Bomba medidora p/comb.vazão > 20 até 100 L/min.;41221;6686265;BOMBAS MEDIDORAS;5127985;Aprovado; MARTINS GUIMARAES, 190 - VILA DO TESOURO - SÃO JOSÉ DOS CAMPOS - CEP: 12221520;SÃO JOSÉ DOS CAMPOS
03/07/2018;1858940;Periódica;472;ALEXANDRE ABREU FONSECA;1852;FABIO LUIS RAMOS;127881;RIOS BATISTA AUTO POSTO;5127985;372;03/07/2018 11:29;Bomba medidora p/comb.vazão > 20 até 100 L/min.;41220;4416616;BOMBAS MEDIDORAS;5127985;Aprovado; MARTINS GUIMARAES, 190 - VILA DO TESOURO - SÃO JOSÉ DOS CAMPOS - CEP: 12221520;SÃO JOSÉ DOS CAMPOS
03/07/2018;1858940;Periódica;472;ALEXANDRE ABREU FONSECA;1852;FABIO LUIS RAMOS;127881;RIOS BATISTA AUTO POSTO;5127985;372;03/07/2018 11:31;Bomba medidora p/comb.vazão > 20 até 100 L/min.;41219;4416839;BOMBAS MEDIDORAS;5127985;Reprovado; MARTINS GUIMARAES, 190 - VILA DO TESOURO - SÃO JOSÉ DOS CAMPOS - CEP: 12221520;SÃO JOSÉ DOS CAMPOS
03/07/2018;1858940;Periódica;472;ALEXANDRE ABREU FONSECA;1852;FABIO LUIS RAMOS;127881;RIOS BATISTA AUTO POSTO;5127985;372;03/07/2018 11:36;Bomba medidora p/comb.vazão > 20 até 100 L/min.;41220;4416837;BOMBAS MEDIDORAS;5127985;Aprovado; MARTINS GUIMARAES, 190 - VILA DO TESOURO - SÃO JOSÉ DOS CAMPOS - CEP: 12221520;SÃO JOSÉ DOS CAMPOS
03/07/2018;1858940;Periódica;472;ALEXANDRE ABREU FONSECA;1852;FABIO LUIS RAMOS;127881;RIOS BATISTA AUTO POSTO;5127985;372;03/07/2018 11:43;Bomba medidora p/comb.vazão > 20 até 100 L/min.;41219;4416840;BOMBAS MEDIDORAS;5127985;Aprovado; MARTINS GUIMARAES, 190 - VILA DO TESOURO - SÃO JOSÉ DOS CAMPOS - CEP: 12221520;SÃO JOSÉ DOS CAMPOS
03/07/2018;1859076;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;1370073;RETAO DA DUTRA;10371690;372;03/07/2018 11:54;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GE 0505;10054089;BOMBAS MEDIDORAS;10371690;Aprovado; GETÚLIO VARGAS, 1425 - PARQUE NOVA AMERICA - JACAREÍ - CEP: 12305000;SÃO JOSÉ DOS CAMPOS
03/07/2018;1859076;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;1370073;RETAO DA DUTRA;10371690;372;03/07/2018 12:02;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GE 0505;775135;BOMBAS MEDIDORAS;10371690;Aprovado; GETÚLIO VARGAS, 1425 - PARQUE NOVA AMERICA - JACAREÍ - CEP: 12305000;SÃO JOSÉ DOS CAMPOS
